,mean,reps,sem,std,norm.GR,norm.GR_sem
ispG_3_244_W_MM10,-0.04182138049672561,5.0,0.014288345120738266,0.0319497109759482,0.9661920437527493,0.011550545222326177
ispG_3_244_W_MM11,-0.02886296123729934,6.0,0.010594829725575029,0.025951926739330344,0.976667491147187,0.00856474692023515
ispG_3_244_W_MM13,0.026604939019027683,5.0,0.006198011385875815,0.013859174784136003,1.0215071478663047,0.0050104060474535994
ispG_3_244_W_MM16,-0.009043940415206035,6.0,0.008301449263501808,0.020334314821182645,0.9926889753942013,0.0067108027079884535
ispG_3_244_W_MM19,-0.25873647864453986,6.0,0.02431267683291724,0.05955365252183298,0.7908402007373424,0.019654107656373754
ispG_3_244_W_MM2,-0.07726123688633552,4.0,0.016621110750265,0.03324222150053,0.9375428432720861,0.013436327982278473
ispG_3_244_W_MM20,-0.3178974337133237,5.0,0.01240038884640842,0.02772811240799943,0.7430151180462626,0.010024341582915864
ispG_3_244_W_MM3,-0.05109393120350135,5.0,0.01966126006845286,0.04396391403636277,0.9586962130347835,0.015893952142782976
ispG_3_244_W_MM4,-0.08037235316994833,5.0,0.017799585912085965,0.03980108407077181,0.9350278501765157,0.014388994686153407
ispG_3_244_W_MM5,-0.021854851458574805,5.0,0.008721766789328482,0.019502463424838575,0.9823327720623782,0.007050582895880947
ispG_3_244_W_MM6,-0.012103509214195804,6.0,0.009161641932092401,0.022441347939712593,0.9902156527333246,0.0074061732519185765
ispG_3_244_W_MM7,-0.016722446412384632,6.0,0.010240517097486771,0.02508404159108961,0.9864817533533795,0.008278324385015537
ispG_3_244_W_MM8,-0.025958987506625168,5.0,0.011433696858148804,0.0255665234089465,0.9790150324206628,0.009242878129163834
ispG_3_244_W_MM9,0.032667212514693414,6.0,0.009548962737755917,0.02339008628035189,1.0264078248565436,0.007719279244499268
kdsA_1_48_B_MM10,0.00020538002855022733,6.0,0.0074957399118799825,0.0183607380287205,1.000166027016249,0.00605947589418889
kdsA_1_48_B_MM11,-0.0023013706693742167,6.0,0.01173371047105339,0.02874160344363285,0.9981395965897156,0.009485405921842795
kdsA_1_48_B_MM12,0.009508152143167381,6.0,0.00826627998189899,0.020248168026635493,1.0076862883967586,0.006682372237268618
kdsA_1_48_B_MM13,-0.028517968439707567,4.0,0.0029594753602371496,0.005918950720474299,0.9769463796312127,0.002392408196605277
kdsA_1_48_B_MM14,0.008404422065837637,6.0,0.008932317156971108,0.021879619255286926,1.0067940448189536,0.00722078955889777
kdsA_1_48_B_MM2,-0.34279818214424956,6.0,0.04274295781705885,0.1046984367490997,0.7228856196060459,0.03455294948645593
kdsA_1_48_B_MM3,-0.44044206400861774,6.0,0.025507581182963132,0.06248055847087739,0.6439513508977056,0.020620055540116238
kdsA_1_48_B_MM4,-0.35817130760487004,6.0,0.013367888573855421,0.0327445059443273,0.7104581495707887,0.010806458004379193
kdsA_1_48_B_MM5,-0.3595250540388529,6.0,0.022190188326074178,0.054354638695145716,0.70936379544698,0.017938310671138866
kdsA_1_48_B_MM6,-0.4056209449850942,6.0,0.020702747823875052,0.050711168442008694,0.6721003707159243,0.01673587969393394
kdsA_1_48_B_MM7,-0.3663417269772387,6.0,0.014482681948231126,0.035475180880183234,0.7038532700239656,0.01170764503307065
kdsA_1_48_B_MM8,-0.2769613157889271,6.0,0.014224012562201923,0.03484157287233268,0.7761074375078035,0.011498539470759926
kdsA_1_48_B_MM9,-0.137519496317148,6.0,0.008578364778808351,0.02101261653554354,0.888830711482656,0.006934658245861038
kdsA_1_48_C,-0.34180443502770436,6.0,0.011697679898834721,0.02865334692655661,0.7236889541358477,0.009456279193010219
kdsA_1_48_D_MM2-8,-0.25305927922559335,6.0,0.006075717481044802,0.01488240764986769,0.7954295879666256,0.0049115449640860604
kdsA_1_48_D_MM3-10,0.007932055537306712,6.0,0.010921605015341852,0.02675235945980918,1.0064121887745199,0.008828908565974809
kdsA_1_48_D_MM4-6,-0.310242455412981,6.0,0.021301919135274138,0.0521788324234507,0.7492033205488534,0.017220243367246306
kdsA_1_48_D_MM7-9,-0.16767184338880917,5.0,0.015232525187265837,0.034060961787704125,0.8644558769257132,0.01231381027956621
kdsA_1_48_D_MM9-19,0.026572693804491967,6.0,0.0076611310424770564,0.018765861906665345,1.0214810811800963,0.00619317631346001
kdsA_1_48_W_MM1,-0.4094110012986622,6.0,0.01847386902128157,0.045251552677149115,0.6690365297689772,0.014934077932645715
kdsA_1_48_W_MM10,0.0159718087880855,5.0,0.012491131334138036,0.02793101877901029,1.012911439227582,0.010097696838493085
kdsA_1_48_W_MM11,-0.30007447152275196,6.0,0.02191781381769359,0.053687460130671855,0.7574230098656738,0.01771812603464849
kdsA_1_48_W_MM13,-0.369686756509001,6.0,0.015380434474765873,0.03767421648548778,0.7011491839629032,0.012433378564041055
kdsA_1_48_W_MM16,-0.32261255377449,6.0,0.029737702646189985,0.07284219760577854,0.7392034654696356,0.02403964044264061
kdsA_1_48_W_MM19,0.04019863014522422,5.0,0.010872584798014551,0.02431183869949136,1.0324961422365184,0.008789281147105605
kdsA_1_48_W_MM2,-0.3542164124057569,6.0,0.025935479049070755,0.06352868990486682,0.7136552445080193,0.02096596359393553
kdsA_1_48_W_MM20,-0.2206548515417197,6.0,0.006887982957953761,0.016872043603973073,0.8216249803793503,0.005568171679376831
kdsA_1_48_W_MM3,-0.2576693778529108,5.0,0.016921283735381105,0.037837140698873714,0.7917028335927458,0.013678984609746965
kdsA_1_48_W_MM4,-0.43183985830049904,6.0,0.015560387281422117,0.03811500903957729,0.6509052818955764,0.012578850486338805
kdsA_1_48_W_MM5,-0.35375719515887355,6.0,0.012146124834064215,0.029751808195604322,0.7140264708139474,0.009818797277527467
kdsA_1_48_W_MM6,-0.3538469692947455,6.0,0.03639649525425921,0.08915284179856454,0.7139538983636446,0.02942253709691885
kdsA_1_48_W_MM7,-0.2892698639310668,6.0,0.02994600775153673,0.07335243882469475,0.7661573389669574,0.024208032059655573
kdsA_1_48_W_MM8,-0.3340372330091681,6.0,0.020271600738220423,0.04965507807806682,0.7299678770907413,0.016387345005819506
kdsA_1_48_W_MM9,-0.35390077628167393,6.0,0.015619579007375147,0.038259998565156876,0.7139104013714778,0.012626700443883272
kdsA_2_134_C,-0.3871457012114503,6.0,0.032117010836338986,0.07867028861246851,0.6870355599836614,0.025963047710307944
kdsA_3_214_B_MM10,-0.22292492781751452,6.0,0.016318069908389198,0.03997094486261817,0.8197898750217928,0.01319135301010917
kdsA_3_214_B_MM11,-0.14701235467365426,5.0,0.008238783166133887,0.018422479211356316,0.8811567864192965,0.006660144105789359
kdsA_3_214_B_MM12,-0.6617233590581783,6.0,0.05945796504815011,0.1456416755122044,0.46506992105212047,0.04806518237856381
kdsA_3_214_B_MM13,-0.027250501310249906,6.0,0.010367775604631587,0.025395759999022733,0.9779709864889631,0.008381198799741738
kdsA_3_214_B_MM14,-0.1587653949359349,6.0,0.01657219377416627,0.04059341866523552,0.8716557545011735,0.01339678402251313
kdsA_3_214_B_MM2,-0.3754231950248182,6.0,0.012078706548011945,0.029586667795443264,0.696511908481933,0.009764297056873626
kdsA_3_214_B_MM3,-0.3672476235156568,6.0,0.020073719263442855,0.04917036943531236,0.7031209529609798,0.016227379740159628
kdsA_3_214_B_MM4,-0.355312656563757,6.0,0.021436441735153588,0.05250834415202794,0.7127690524672551,0.01732898999676866
kdsA_3_214_B_MM5,-0.27591823122675896,6.0,0.014353108098028129,0.03515779106317807,0.7769506559004322,0.011602898919804643
kdsA_3_214_B_MM6,-0.26826143107090605,5.0,0.012151984644240754,0.027172663726055923,0.7831403311715124,0.009823534285338128
kdsA_3_214_B_MM7,-0.25511994607810023,6.0,0.009785444357623472,0.023969345582574218,0.7937637669448836,0.007910448454190642
kdsA_3_214_B_MM8,-0.30116385538923673,6.0,0.019943385380830177,0.0488511179267155,0.7565423636111231,0.016122019224830662
kdsA_3_214_B_MM9,-0.30746284396852624,6.0,0.02821368268041324,0.06910912633181163,0.7514503286815916,0.022807639018705046
kdsA_3_214_C,-0.32821322013306725,6.0,0.0106622365729807,0.026117039120643885,0.7346759467469799,0.008619237894009545
kdsA_3_214_D_MM2-8,-0.25269427315488047,6.0,0.026065767353516175,0.06384782977021049,0.7957246549663772,0.02107128726436205
kdsA_3_214_D_MM3-10,-0.27774747111961495,5.0,0.01028407001249917,0.022995879633315255,0.7754719179551786,0.008313532095227175
kdsA_3_214_D_MM4-6,-0.2494395251408097,6.0,0.011362860204418082,0.027833209519401256,0.7983557584151059,0.009185614536676316
kdsA_3_214_D_MM7-9,-0.1544854851509684,5.0,0.009434176509350654,0.021095459986639746,0.8751155877499506,0.007626487286375937
kdsA_3_214_D_MM9-19,-0.1025207589876892,6.0,0.007734879833226557,0.01894650881314891,0.9171233160377833,0.006252794046335709
kdsA_3_214_W_MM1,-0.38074222925251405,6.0,0.027287955456923335,0.06684156699325795,0.6922120581586838,0.022059291042217613
kdsA_3_214_W_MM10,-0.3474470870852031,6.0,0.018174577433510114,0.04451844100280164,0.7191274946236894,0.014692133817354259
kdsA_3_214_W_MM11,-0.40766945555410555,5.0,0.006749349863774575,0.015092005099328896,0.6704443767036131,0.00545610217027017
kdsA_3_214_W_MM13,-0.3127350416769308,6.0,0.020362080164185406,0.04987670650390096,0.7471883404990984,0.016460487605082577
kdsA_3_214_W_MM16,-0.35739813277480115,5.0,0.006706248375136503,0.014995627240802733,0.7110831758256846,0.005421259388306495
kdsA_3_214_W_MM19,-0.19929181041510755,6.0,0.010424412355952537,0.02553449114044796,0.8388946341100125,0.008426983343147593
kdsA_3_214_W_MM2,-0.34089143636634395,6.0,0.02838288647410206,0.06952358928889239,0.7244270124789836,0.02294442155400056
kdsA_3_214_W_MM20,-0.01964444312280991,6.0,0.007534968462318647,0.01845682796064426,0.9841196424960298,0.006091187834376452
kdsA_3_214_W_MM3,-0.3501236956514753,6.0,0.01527848793354448,0.037424499478453756,0.7169637529149089,0.012350966071573447
kdsA_3_214_W_MM4,-0.36772120065842206,6.0,0.01439090681238919,0.03525037862629588,0.7027381182689599,0.011633454995815121
kdsA_3_214_W_MM5,-0.266240349611117,6.0,0.010349564888675401,0.025351153037079317,0.7847741517855887,0.008366477451929557
kdsA_3_214_W_MM6,-0.28048193592060405,6.0,0.03159608548634906,0.07739428731091247,0.7732614058856707,0.025541937234485126
kdsA_3_214_W_MM7,-0.33163076510009787,6.0,0.029436300126808996,0.07210391522610579,0.7319132399844084,0.023795989872835974
kdsA_3_214_W_MM8,-0.31158451061683096,6.0,0.027194683852325464,0.06661309915450254,0.748118417490316,0.021983891275641217
kdsA_3_214_W_MM9,-0.2941576470502431,6.0,0.009954096131354034,0.02438245637242942,0.7622061074227929,0.008046784742461914
kdsB_1_22_B_MM10,-0.029065818830451468,6.0,0.012990821437729186,0.03182088386204546,0.9765035032407081,0.010501640968475034
kdsB_1_22_B_MM11,0.012723592956865823,6.0,0.007711021543123562,0.018888068176261277,1.0102856163255354,0.006233507260047068
kdsB_1_22_B_MM12,0.02694343428503045,6.0,0.010667951778623262,0.026131038458243237,1.0217807838153576,0.008623858005063097
kdsB_1_22_B_MM13,0.010516141108271057,5.0,0.008281719669545277,0.018518488151700336,1.0085011358844593,0.0066948535154621415
kdsB_1_22_B_MM14,0.007592832536875848,5.0,0.008976126940430902,0.020071230013470703,1.0061379645327466,0.00725620491881221
kdsB_1_22_B_MM2,-0.2831679886479758,6.0,0.015377242701587962,0.0376663982698272,0.771090029618168,0.012430798368775661
kdsB_1_22_B_MM3,-0.12259137742252675,6.0,0.007789515157800498,0.019080337480286407,0.9008984429742702,0.006296960657786872
kdsB_1_22_B_MM4,-0.02573503864539192,6.0,0.011032067677855471,0.02702293661859681,0.9791960702824519,0.008918205399720113
kdsB_1_22_B_MM5,-0.01948026819346956,6.0,0.011668979787971885,0.028583046299381354,0.9842523597512259,0.00943307833065662
kdsB_1_22_B_MM6,0.0021290970878087563,6.0,0.007637568759622338,0.018708146336496156,1.001721139291335,0.006174128816261775
kdsB_1_22_B_MM7,0.0022430960818659333,6.0,0.008233977082469297,0.0201690424058203,1.0018132948576397,0.006656258919209594
kdsB_1_22_B_MM8,0.007867224261596955,6.0,0.010837395614346906,0.026546089395826145,1.0063597798653299,0.008760834587769635
kdsB_1_22_B_MM9,-0.03879777872283392,6.0,0.011738062756743875,0.028752264322789354,0.9686362910556052,0.009488924262998726
kdsB_1_22_C,-0.381991692978862,6.0,0.029365508304911185,0.07193051138449418,0.69120200505926,0.023738762521922203
kdsB_1_22_D_MM2-8,-0.0889352684027949,6.0,0.011125787160069704,0.027252501528979522,0.9281056811782048,0.008993967225766527
kdsB_1_22_D_MM3-10,-0.07300192095396904,4.0,0.012608872625943247,0.025217745251886494,0.9409860286709024,0.010192877638231559
kdsB_1_22_D_MM4-6,-0.2379277518250165,6.0,0.011803782311130299,0.028913243697159183,0.8076617527167306,0.009542051247160786
kdsB_1_22_D_MM7-9,-0.03703350459023383,6.0,0.010906639193392825,0.026715700832452716,0.9700625113758017,0.008816810355737668
kdsB_1_22_D_MM9-19,0.05893642146743007,5.0,0.009750007225264852,0.021801678936806314,1.0476435721316377,0.007881801455787468
kdsB_1_22_W_MM1,-0.32981176845198723,6.0,0.009762766701984551,0.023913796897696314,0.7333836974002756,0.0078921160801627
kdsB_1_22_W_MM10,-0.2729655189593158,6.0,0.02436543015227793,0.05968287123650475,0.7793375968852295,0.01969675287495957
kdsB_1_22_W_MM11,-0.3479941272236751,6.0,0.014149378915429467,0.03465875852009705,0.7186852732324468,0.011438206429748677
kdsB_1_22_W_MM13,-0.3462302759325914,6.0,0.013701139695507894,0.03356080114858602,0.7201111517320884,0.011075854643283931
kdsB_1_22_W_MM16,-0.34084659114151833,6.0,0.016219228257403528,0.03972883325236902,0.7244632648786126,0.013111450477666674
kdsB_1_22_W_MM19,0.043479793301528215,6.0,0.009626535427804965,0.023580099788947134,1.035148599403424,0.007781988176629453
kdsB_1_22_W_MM2,-0.10196856204638954,6.0,0.0055163908656964,0.013512342842706148,0.9175697061332223,0.004459391316477461
kdsB_1_22_W_MM20,0.037675678522542354,6.0,0.011191063146049972,0.027412394387088247,1.030456615155861,0.009046735633977964
kdsB_1_22_W_MM3,-0.09591500885096393,6.0,0.008690776775279505,0.021287968567865412,0.9224633337261081,0.0070255309003077375
kdsB_1_22_W_MM4,-0.0846851853773685,5.0,0.01948147179175522,0.043561895228109306,0.9315414027938996,0.01574861322474228
kdsB_1_22_W_MM5,-0.135006861475865,5.0,0.005508961367201217,0.012318412102482102,0.8908618985876839,0.004453385389435338
kdsB_1_22_W_MM6,-0.1426553193325996,6.0,0.008700462412834663,0.021311693437709087,0.884678967141897,0.007033360666011363
kdsB_1_22_W_MM7,-0.2887630954299188,6.0,0.013456656203706532,0.03296194134313877,0.7665670051977419,0.01087821680599057
kdsB_1_22_W_MM8,-0.3435706250876583,6.0,0.02970776714382972,0.072768870899802,0.7222611850004905,0.024015440903026784
kdsB_1_22_W_MM9,-0.3332192418746653,6.0,0.011516651004664463,0.028209918507139182,0.7306291323663311,0.009309937373086902
kdsB_2_125_C,-0.3311656704754604,5.0,0.013634383856877158,0.030487409135303088,0.7322892174995888,0.011021889938033392
kdsB_3_304_B_MM10,-0.014291813009644641,6.0,0.0052110057300205305,0.012764305085269656,0.9884466513734097,0.004212521242298563
kdsB_3_304_B_MM11,0.006343350102128835,6.0,0.012056985208445545,0.029533461596975858,1.0051278963096533,0.009746737758520238
kdsB_3_304_B_MM12,-0.1181003405449998,6.0,0.008458908763126249,0.020720010250416483,0.9045289491043131,0.00683809128169859
kdsB_3_304_B_MM13,0.005940334783087237,5.0,0.00769663401462527,0.017210196854639214,1.0048021030404857,0.0062218765360442
kdsB_3_304_B_MM14,0.013427978215804215,6.0,0.014970813979700225,0.03667085528439071,1.0108550338276014,0.012102245741291675
kdsB_3_304_B_MM2,-0.35001981720488584,6.0,0.012675671489187182,0.031048927295653173,0.7170477271389927,0.010246877124118781
kdsB_3_304_B_MM3,-0.145759353300186,6.0,0.01338890621068402,0.03279598843015649,0.8821696993147778,0.010823448436973294
kdsB_3_304_B_MM4,-0.1281646829895475,5.0,0.008291628896522296,0.018540645856825425,0.8963930424225799,0.006702864028460616
kdsB_3_304_B_MM5,-0.1120365805202009,5.0,0.01257653055468781,0.02812197724138508,0.9094308277887885,0.010166732654087985
kdsB_3_304_B_MM6,-0.16526445926932473,6.0,0.021134469855415495,0.05176866713000053,0.86640198047407,0.017084879162147005
kdsB_3_304_B_MM7,-0.16735764084067367,5.0,0.007866033484791379,0.01758898558528308,0.8647098749017239,0.006358817254109011
kdsB_3_304_B_MM8,-0.12931425521998013,6.0,0.009357182842704852,0.022920323394552272,0.8954637405389999,0.007564246430565822
kdsB_3_304_B_MM9,-0.12330153730610867,6.0,0.005291172029010953,0.012960671612363583,0.9003243573274664,0.004277326820129367
kdsB_3_304_C,-0.2813550536518279,6.0,0.015602140546879603,0.03821728323504311,0.7725555868594857,0.012612603379117585
kdsB_3_304_D_MM2-8,-0.24162739680412634,6.0,0.020161524965956364,0.049385448602977076,0.8046709993246014,0.016298360930009834
kdsB_3_304_D_MM3-10,0.01596124940336403,6.0,0.00883486064598788,0.02164090053126607,1.0129029031340235,0.007142006758803721
kdsB_3_304_D_MM4-6,-0.2121269418523535,6.0,0.01672827292485373,0.040975732943906766,0.8285188512710865,0.013522956736920843
kdsB_3_304_D_MM7-9,-0.10128637755011044,6.0,0.014459209922404277,0.035417686393678025,0.9181211767764393,0.011688670498687439
kdsB_3_304_D_MM9-19,0.007277499689222716,5.0,0.008449009076646443,0.01889255863789418,1.005883052834707,0.006830088481135921
kdsB_3_304_W_MM1,-0.31807924259080333,6.0,0.01226830236582616,0.030051080806453773,0.7428681456961825,0.009917564286151878
kdsB_3_304_W_MM10,-0.19772725178570352,6.0,0.015546919704458933,0.03808202034794583,0.840159406555611,0.012567963441307773
kdsB_3_304_W_MM11,-0.2621591523989682,6.0,0.023405076909978628,0.05733049582004404,0.7880733479179481,0.018920413595578243
kdsB_3_304_W_MM13,-0.27685520793418267,6.0,0.016083945799291413,0.0393974602588449,0.7761932139615715,0.013002089586884195
kdsB_3_304_W_MM16,-0.2542661156757116,6.0,0.017694454238872292,0.043342384162264005,0.7944539943009316,0.014304007367083765
kdsB_3_304_W_MM19,-0.019181738366799973,6.0,0.010862933018374312,0.026608643005048584,0.9844936880669981,0.008781478751777911
kdsB_3_304_W_MM2,-0.33111582926575794,6.0,0.021633446253969065,0.05299090470014839,0.7323295085999044,0.017488246340617613
kdsB_3_304_W_MM20,0.03145593418985865,5.0,0.010982468700744792,0.02455754657562915,1.0254286404268842,0.00887811011763832
kdsB_3_304_W_MM3,-0.1583545414214442,6.0,0.009619498367963815,0.023562862583046882,0.8719878840836252,0.00777629949279374
kdsB_3_304_W_MM4,-0.2678218874250912,6.0,0.02276144239706543,0.055753919682561916,0.7834956535489654,0.018400106346191922
kdsB_3_304_W_MM5,-0.24809835009640682,6.0,0.0350993080968896,0.08597539516211762,0.7994399499621695,0.02837390488679176
kdsB_3_304_W_MM6,-0.31078656712427305,6.0,0.012238146072855265,0.029977213276141203,0.7487634664667907,0.009893186261772241
kdsB_3_304_W_MM7,-0.21062361328432447,6.0,0.0113997052708666,0.027923461131739064,0.8297341259906081,0.009215399693924198
kdsB_3_304_W_MM8,-0.23185956501101013,6.0,0.009454486811240177,0.02315866846741165,0.8125672099702071,0.007642905916978129
kdsB_3_304_W_MM9,-0.25903369565431705,6.0,0.011901275757354213,0.02915205289367324,0.7905999336886907,0.009620863905307971
ligA_1_82_B_MM10,-0.010366584958285106,6.0,0.00929519571442931,0.02276848655965675,0.9916197637060176,0.007514136699711855
ligA_1_82_B_MM11,-0.10561301189624159,5.0,0.018098520232814597,0.04046952153272876,0.9146235718926574,0.0146306499905924
ligA_1_82_B_MM12,-0.014557836840838952,6.0,0.017575125380257052,0.043050089347067944,0.9882316005563653,0.014207543195332803
ligA_1_82_B_MM13,0.042966133025092945,6.0,0.009801192619357668,0.024007920788158797,1.0347333619352816,0.007923179180373191
ligA_1_82_B_MM14,0.028288995987817995,6.0,0.011562463132237556,0.02832213484372455,1.022868521490095,0.009346971406545121
ligA_1_82_B_MM2,-0.4898146028417522,6.0,0.06490911303141746,0.15899420658361096,0.604039119095195,0.05247183204738622
ligA_1_82_B_MM3,-0.46470438480213333,5.0,0.02211788860272112,0.04945710243445226,0.6243379505244644,0.017879864348832507
ligA_1_82_B_MM4,-0.6086491031297036,6.0,0.016614467592451727,0.040696967949514024,0.5079745813233364,0.01343095772462492
ligA_1_82_B_MM5,-0.5026042957843252,5.0,0.09035564386854278,0.20204136184082375,0.5937000682488909,0.07304253514154181
ligA_1_82_B_MM6,-0.5914437145933865,6.0,0.036800556878751084,0.0901425866032097,0.5218832332124891,0.02974917618821054
ligA_1_82_B_MM7,-0.4339333511229402,6.0,0.03926337849826832,0.09617524289852182,0.6492129247111796,0.03174009481807119
ligA_1_82_B_MM8,-0.30635366427247906,6.0,0.02002720608182829,0.04905643587404327,0.7523469776728232,0.016189778982119877
ligA_1_82_B_MM9,-0.16631032204649732,6.0,0.0069022871009231735,0.01690708145545595,0.8655565162021756,0.005579734995410891
ligA_1_82_C,-0.6192659884276668,6.0,0.04518056869421789,0.11066933958959747,0.499392004914513,0.03652348802210441
ligA_1_82_D_MM2-8,-0.4659394383817097,6.0,0.03772891153591923,0.09241658181360807,0.6233395464334135,0.030499648153953743
ligA_1_82_D_MM3-10,-0.1494206984867157,5.0,0.00712242010848412,0.01592621552688192,0.8792099070649269,0.005757688161944428
ligA_1_82_D_MM4-6,-0.4571613006819753,6.0,0.045550015546755696,0.11157429586539236,0.6304356989697507,0.03682214490233964
ligA_1_82_D_MM7-9,-0.2938013189541119,6.0,0.025732426454771015,0.0630313146578841,0.7624941592408007,0.020801818050616754
ligA_1_82_D_MM9-19,0.035030795979912155,5.0,0.012422554409695766,0.027777676114269505,1.0283185204249288,0.010042259986969334
ligA_1_82_W_MM1,-0.5470002647501001,6.0,0.07438170682724449,0.18219722792404086,0.5578108422472112,0.06012937545684813
ligA_1_82_W_MM10,-0.24579346508077546,6.0,0.02343241454980991,0.05739745908840267,0.801303194332343,0.018942513050936766
ligA_1_82_W_MM11,-0.17276256071872834,6.0,0.018789325859024476,0.04602426096549118,0.86034059553823,0.015189089862946372
ligA_1_82_W_MM13,0.023804407077546375,6.0,0.009825953781613458,0.024068573001123743,1.0192432278277481,0.007943195838843859
ligA_1_82_W_MM16,-0.18290928530808004,5.0,0.012160971277831988,0.027192758449654807,0.8521380920126335,0.009830798983720962
ligA_1_82_W_MM19,0.0038794421481442042,6.0,0.008366103170285601,0.020492683902680407,1.0031360994986398,0.006763068234037539
ligA_1_82_W_MM2,-0.5001612541727659,6.0,0.05180626749467688,0.12689892084009258,0.5956749969320863,0.041879631996618066
ligA_1_82_W_MM20,0.07936414591860327,6.0,0.00975238239677067,0.023888360648588982,1.064157125875523,0.007883721519003812
ligA_1_82_W_MM3,-0.5616077001021346,6.0,0.03376822533852017,0.08271492159869616,0.5460023478981356,0.027297871835708067
ligA_1_82_W_MM4,-0.6623493442523384,6.0,0.055931951247719124,0.13700474087513675,0.46456388132305776,0.04521479057235581
ligA_1_82_W_MM5,-0.45585167675026306,5.0,0.025521365444611643,0.05706750801276578,0.6314943849351063,0.020631198589656414
ligA_1_82_W_MM6,-0.4644212419826996,6.0,0.022591077053089093,0.055336611519966154,0.6245668401483229,0.01826238482607972
ligA_1_82_W_MM7,-0.5509125607761628,6.0,0.04006756380092588,0.09814508654867851,0.5546481840254011,0.03239018960700476
ligA_1_82_W_MM8,-0.5430831569533991,6.0,0.025295656539245915,0.061961451229849085,0.5609773902528898,0.020448737927033934
ligA_1_82_W_MM9,-0.36235198034379296,6.0,0.01549266149191157,0.037949115412849316,0.7070785384875857,0.012524101683181474
ligA_2_148_C,-0.16521029788900424,5.0,0.01389917919416518,0.031079509509604093,0.8664457639540608,0.011235947653756344
ligA_3_213_B_MM10,-0.11215254996244531,5.0,0.017693135845185486,0.039563054484972944,0.9093370793332651,0.014302941591742281
ligA_3_213_B_MM11,-0.12851465131616713,6.0,0.012625874053175558,0.030926948986925797,0.8961101317741569,0.010206621409986195
ligA_3_213_B_MM12,,,,,,
ligA_3_213_B_MM13,-0.07336627062495757,5.0,0.011620733928891375,0.025984751013439323,0.9406914922976602,0.009394076894703719
ligA_3_213_B_MM14,-0.12014715194605262,6.0,0.014790708212338181,0.03622968805462129,0.902874328681188,0.01195665016719698
ligA_3_213_B_MM2,-0.45509433837118163,6.0,0.025374390153333815,0.06215430840996965,0.6321066091725714,0.020512385337728086
ligA_3_213_B_MM3,-0.4713426375042366,6.0,0.030589399414172113,0.07492842010291234,0.6189716581102656,0.0247281429914773
ligA_3_213_B_MM4,-0.347931011807582,6.0,0.02193108239277325,0.05371996136923082,0.7187362950590928,0.017728852208687425
ligA_3_213_B_MM5,-0.4114250052244739,6.0,0.019168669671816276,0.046953459743912955,0.667408430557595,0.015495747339892514
ligA_3_213_B_MM6,-0.2352172398520243,5.0,0.020855116129951383,0.04663345734522363,0.8098529015765285,0.016859052601286905
ligA_3_213_B_MM7,-0.15520858417317038,6.0,0.009937894419916164,0.024342770446446824,0.8745310422420148,0.00803368745239362
ligA_3_213_B_MM8,-0.17247302655223815,5.0,0.00595378863577448,0.013313076113257473,0.8605746518586223,0.004812978990959
ligA_3_213_B_MM9,-0.14606925805681778,6.0,0.019235637660378276,0.047117497144990396,0.8819191756274061,0.015549883544876178
ligA_3_213_C,-0.4750280019970102,6.0,0.04437357975452346,0.1086926284592765,0.6159924489104015,0.03587112680300643
ligA_3_213_D_MM2-8,-0.30910710849205897,6.0,0.009244045648269889,0.022643194997256564,0.7501211228445235,0.007472787533849262
ligA_3_213_D_MM3-10,-0.16577452128493478,5.0,0.00466663856612902,0.010434921060286638,0.8659896518014553,0.0037724606550894645
ligA_3_213_D_MM4-6,-0.2383119062605253,6.0,0.016245112673504047,0.03979223686410517,0.8073512063838832,0.013132375162519689
ligA_3_213_D_MM7-9,-0.14737025812340043,6.0,0.010923036432955347,0.026755865702571074,0.8808674611022926,0.008830065708648575
ligA_3_213_D_MM9-19,-0.03892365809920611,6.0,0.010284186445645055,0.02519100921147735,0.9685345315154306,0.008313626218535757
ligA_3_213_W_MM1,-0.5090274409519511,6.0,0.024549306292969992,0.06013327395707252,0.5885076664625883,0.019845396378488044
ligA_3_213_W_MM10,-0.49468515756214854,6.0,0.023039119738011784,0.05643408748101332,0.6001018148041546,0.018624577735755505
ligA_3_213_W_MM11,-0.31847585843954557,6.0,0.014989198107012297,0.03671588701567165,0.7425475256902913,0.012117107272987385
ligA_3_213_W_MM13,-0.09051095576745961,5.0,0.004610825107729385,0.010310118373245697,0.9268319123821674,0.0037273416528668967
ligA_3_213_W_MM16,-0.25694446780498176,6.0,0.012373988581475728,0.03030995810764096,0.7922888431144902,0.01000299989138968
ligA_3_213_W_MM19,-0.1256866375511751,5.0,0.006488228757295331,0.014508120554881345,0.8983962678246145,0.005245014663396139
ligA_3_213_W_MM2,-0.5104768635479547,6.0,0.025338387382473723,0.06206611999203608,0.5873359687537262,0.020483281083216138
ligA_3_213_W_MM20,-0.033328699759469387,4.0,0.01038271737606776,0.02076543475213552,0.9730574359367664,0.008393277567801775
ligA_3_213_W_MM3,-0.45318315625607536,6.0,0.01535784995214546,0.037618895928983424,0.6336515883330059,0.012415121477748179
ligA_3_213_W_MM4,-0.31517187401811764,6.0,0.0165662587372389,0.04057888085315888,0.7452184313235948,0.013391986202202484
ligA_3_213_W_MM5,-0.4544675256832231,6.0,0.015764298021112063,0.03861448630489115,0.6326133178387615,0.012743689745203587
