,mean,reps,sem,std,norm.GR,norm.GR_sem
ispA_1_10_W_MM11,0.06829658140399134,4.0,0.014567970733496171,0.029135941466992343,1.0583064903057842,0.012437038968657704
ispA_1_10_W_MM13,0.06369668852356028,5.0,0.007529681530745756,0.016836879751672185,1.0543794473392556,0.0064282764108074784
ispA_1_10_W_MM16,0.3300581397260098,6.0,0.011454139585029763,0.02805679742593717,1.2817788435184416,0.009778683865962983
ispA_1_10_W_MM19,-0.01098662030543758,6.0,0.009361676396505609,0.02293133030849587,0.990620448971771,0.00799229599546023
ispA_1_10_W_MM2,,,,,,
ispA_1_10_W_MM20,,,,,,
ispA_1_10_W_MM3,0.06653603946989323,5.0,0.012883506278651109,0.028808395827609228,1.0568034718661612,0.01099896976537073
ispA_1_10_W_MM4,0.039613189348018815,5.0,0.011115146394910904,0.024854222918882504,1.0338187650570525,0.009489276947679998
ispA_1_10_W_MM5,0.11959541931330038,5.0,0.014331708901232263,0.03204667533689416,1.102101584200225,0.012235336365843131
ispA_1_10_W_MM6,0.040652009993329616,4.0,0.007889706499154889,0.015779412998309778,1.0347056320808496,0.006735638681346552
ispA_1_10_W_MM7,0.07057694060961492,5.0,0.02155278833485893,0.048193499821409067,1.0602532896796784,0.01840015149038823
ispA_1_10_W_MM8,0.14915132772526798,6.0,0.009316871361618167,0.022821580835114038,1.1273341983644287,0.007954044822727853
ispA_1_10_W_MM9,0.07434522274904459,6.0,0.01045668417588576,0.025613540632355335,1.0634703658717128,0.008927131373171476
ispA_2_41_C,-0.2659475484309593,6.0,0.010168611456263287,0.024907909460464436,0.7729539629119622,0.008681196527111275
ispA_3_205_B_MM10,-0.12850596257185806,4.0,0.01228942120155275,0.0245788424031055,0.8902912633853496,0.010491784558196916
ispA_3_205_B_MM11,-0.01753270216641957,6.0,0.008800588472544004,0.02155695119395241,0.9850318960644082,0.007513281278667275
ispA_3_205_B_MM12,-0.03184593929778148,6.0,0.010880434114395049,0.026651511760238843,0.9728123295079573,0.009288897235735201
ispA_3_205_B_MM13,0.02195165768876216,6.0,0.006106055352883634,0.014956719955754778,1.0187406761790117,0.005212891332488939
ispA_3_205_B_MM14,-0.01073555523164244,6.0,0.0052394140297737386,0.012833890924125048,0.9908347894700863,0.004473018078722447
ispA_3_205_B_MM2,-0.0293022071019002,4.0,0.017193740352689106,0.03438748070537821,0.974983976954589,0.014678723804111976
ispA_3_205_B_MM3,-0.03895157990690296,6.0,0.010995876632784098,0.026934287024913874,0.9667460673792365,0.009387453385120051
ispA_3_205_B_MM4,-0.04269643145502392,5.0,0.01847601666353035,0.041313629213072724,0.9635489944657984,0.01577343498511748
ispA_3_205_B_MM5,0.12034110976998204,6.0,0.014952312821370974,0.0366255368868336,1.1027381986908749,0.012765161368931568
ispA_3_205_B_MM6,-0.13251790073449785,5.0,0.013452940626914048,0.030081689739048453,0.886866171985772,0.01148511003219283
ispA_3_205_B_MM7,-0.046912011596340855,5.0,0.004947779087123553,0.01106357037646012,0.9599500488437767,0.004224042074259254
ispA_3_205_B_MM8,-0.10692991482326707,3.0,0.010562321968962916,0.018294478296144712,0.9087112720157793,0.009017316984681714
ispA_3_205_B_MM9,-0.10119244745026894,4.0,0.015557993625884394,0.031115987251768788,0.9136094906218413,0.013282246137023598
ispA_3_205_C,-0.13703140152429077,4.0,0.013638821772050742,0.027277643544101483,0.8830128840958772,0.011643801389273073
ispA_3_205_D_MM2-8,-0.09509926725444329,3.0,0.004561439981183294,0.007900645803085488,0.9188113901125022,0.0038942147699904837
ispA_3_205_D_MM3-10,0.0277905229145911,6.0,0.004964998347594329,0.012161712525367737,1.0237254606541344,0.004238742585222946
ispA_3_205_D_MM4-6,-0.09546005073854032,3.0,0.003057360069918956,0.005295502978131967,0.9185033802782536,0.0026101443383168155
ispA_3_205_D_MM7-9,-0.08043000687077531,5.0,0.021564000742881624,0.04821857152793928,0.9313349025749192,0.018409723802006766
ispA_3_205_D_MM9-19,-0.00645807231686357,5.0,0.01442028162857061,0.03224472997617526,0.9944865830295387,0.012310953106267689
ispA_3_205_W_MM1,-0.13816966140249587,4.0,0.017646652324904154,0.03529330464980831,0.8820411233255768,0.015065386020206252
ispA_3_205_W_MM10,-0.04307029903153679,4.0,0.029763059600645677,0.059526119201291354,0.9632298144164099,0.025409464286511252
ispA_3_205_W_MM11,-0.048815328050645035,3.0,0.008859019641256556,0.015344272123906964,0.9583251402449806,0.007563165420773031
ispA_3_205_W_MM13,-0.017914973548959382,5.0,0.014045650444010216,0.03140702918100695,0.9847055414767841,0.01199112114569552
ispA_3_205_W_MM16,,,,,,
ispA_3_205_W_MM19,-0.006257836713082322,6.0,0.015197187848391044,0.03722535575378302,0.9946575291450065,0.012974217270348034
ispA_3_205_W_MM2,-0.09330835752847186,4.0,0.005231253443368861,0.010462506886737721,0.9203403342913947,0.004466051183127908
ispA_3_205_W_MM20,-0.18429276067936387,5.0,0.013679661835577644,0.030588653773561167,0.8426646862393383,0.011678667567333045
ispA_3_205_W_MM3,-0.01992155187391311,5.0,0.007507900198861135,0.016788175212937687,0.9829924756505513,0.006409681146004026
ispA_3_205_W_MM4,-0.04019025055454504,4.0,0.022360401446219747,0.044720802892439494,0.9656885834375207,0.019089630891558254
ispA_3_205_W_MM5,-0.08336694028214807,3.0,0.020859123950610955,0.03612906248383501,0.9288275694704116,0.017807952951835043
ispA_3_205_W_MM6,,,,,,
ispA_3_205_W_MM7,-0.10867133868259715,3.0,0.014764319984209642,0.025572552351855623,0.9072245751521152,0.012604667207845147
ispA_3_205_W_MM8,-0.1359123807274914,5.0,0.020240735007951975,0.04525965939234036,0.8839682199838422,0.017280018930114847
ispA_3_205_W_MM9,-0.1432350589208508,4.0,0.018056151934617164,0.03611230386923433,0.8777166674710171,0.015414986022623922
ispE_1_53_B_MM10,0.020767776239199513,5.0,0.005420699376865508,0.012121052292262027,1.0177299671384843,0.004627785888699085
ispE_1_53_B_MM11,-0.012095398759135545,5.0,0.011515403541468587,0.025749225107065583,0.9896738572268727,0.00983098642941143
ispE_1_53_B_MM12,0.019072978030531908,5.0,0.011226214835702061,0.025102579502646445,1.0162830757525245,0.009584098838221795
ispE_1_53_B_MM13,-0.011437590588638203,6.0,0.007263396639450549,0.017791615566099924,0.9902354444238847,0.006200942375725403
ispE_1_53_B_MM14,0.008499359682344831,6.0,0.010493712486352506,0.025704241099036223,1.0072561147679209,0.008958743362833125
ispE_1_53_B_MM2,-0.1260339674281722,4.0,0.023449080344843207,0.04689816068968641,0.8924016671261853,0.02001906314634738
ispE_1_53_B_MM3,-0.12319023539006249,5.0,0.009941553177178387,0.022229988706099886,0.8948294319001129,0.00848735122656834
ispE_1_53_B_MM4,-0.14854220683229985,4.0,0.00878349173110802,0.01756698346221604,0.8731858232927434,0.0074986853652510375
ispE_1_53_B_MM5,-0.058472778419156046,5.0,0.016489404785749062,0.03687143000944526,0.9500803346527451,0.014077415011467068
ispE_1_53_B_MM6,,,,,,
ispE_1_53_B_MM7,-0.06501558042559347,5.0,0.01445840058959233,0.03232996656425149,0.944494581838788,0.012343496211436192
ispE_1_53_B_MM8,0.009316018879975626,5.0,0.007980717105390892,0.01784542595684939,1.0079533170379456,0.006813336699624124
ispE_1_53_B_MM9,-0.014173426629809882,5.0,0.005900819957934866,0.01319463454892981,0.9878997931462722,0.005037676770940112
ispE_1_53_C,-0.0833186259383669,5.0,0.011180921105927225,0.025001299643915405,0.9288688166274345,0.009545430454508596
ispE_1_53_D_MM2-8,-0.05568774751072676,5.0,0.00956446638674314,0.021386797009269456,0.952457984812174,0.008165422854181795
ispE_1_53_D_MM3-10,-0.040197413598528416,5.0,0.004759099786799261,0.010641670634987905,0.9656824681687036,0.004062961862496011
ispE_1_53_D_MM4-6,-0.01044558418917726,5.0,0.006933054389792911,0.015502780907280272,0.9910823449615748,0.005918920980491579
ispE_1_53_D_MM7-9,-0.04445318070637927,6.0,0.009735090431540758,0.023846004157125747,0.9620492139337694,0.008311088845208172
ispE_1_53_D_MM9-19,-0.028665512466887758,6.0,0.01316816971885547,0.03225529665756452,0.9755275390011944,0.011241994024791667
ispE_1_53_W_MM1,-0.03873468537503855,4.0,0.012635037426846985,0.02527007485369397,0.9669312356359714,0.010786845726345844
ispE_1_53_W_MM10,-0.025910260834434116,5.0,0.014124814054935096,0.031584044396379324,0.977879765852014,0.012058705089402148
ispE_1_53_W_MM11,-0.07045464528782669,3.0,0.018362160743299133,0.0318041953441408,0.9398511168784202,0.015676233354043896
ispE_1_53_W_MM13,-0.0818200278690986,3.0,0.021684424907583835,0.03755852567284726,0.9301482070742447,0.018512532906759135
ispE_1_53_W_MM16,-0.04896411382391927,5.0,0.014712312003169241,0.032897729745272525,0.9581981181295435,0.012560266700820964
ispE_1_53_W_MM19,-0.039521292035161804,5.0,0.009002840200271646,0.020130962678375223,0.9662596899647227,0.007685948609295785
ispE_1_53_W_MM2,-0.051218421730274556,5.0,0.011919730776368964,0.026653328289457347,0.9562735593978164,0.01017617064679754
ispE_1_53_W_MM20,-0.1649810601294967,5.0,0.016220134363753653,0.03626932304153347,0.8591515653444355,0.013847532154566236
ispE_1_53_W_MM3,-0.10670383143258423,4.0,0.01292669460103022,0.02585338920206044,0.9089042850298445,0.011035840710421773
ispE_1_53_W_MM4,,,,,,
ispE_1_53_W_MM5,,,,,,
ispE_1_53_W_MM6,-0.012319949249537394,6.0,0.005474982080076102,0.01341091244706812,0.9894821528879054,0.0046741283826198035
ispE_1_53_W_MM7,-0.12539825826900164,6.0,0.010171524582503826,0.024915045133310068,0.8929443878475523,0.00868368353544188
ispE_1_53_W_MM8,-0.030084150374468994,5.0,0.004858311756511282,0.010863515343445634,0.9743164125332893,0.004147661588768015
ispE_1_53_W_MM9,-0.010918155302283393,6.0,0.014760085920145839,0.03615467906399564,0.9906788992479141,0.012601052482038744
ispE_2_75_C,-0.08446173993001183,3.0,0.0023743110864299223,0.004112427434670685,0.9278929117797526,0.0020270084314315605
ispE_3_253_B_MM10,0.04916194201330643,4.0,0.011837665627942555,0.02367533125588511,1.0419707727163758,0.01010610958835505
ispE_3_253_B_MM11,-0.04706584347811157,4.0,0.010713927190627116,0.021427854381254233,0.9598187187400028,0.009146746133338244
ispE_3_253_B_MM12,-0.022061952048103826,6.0,0.007251487101314784,0.017762443274595082,0.981165162783034,0.006190774906789413
ispE_3_253_B_MM13,-0.01522171658060363,5.0,0.008728373093785935,0.0195172355706855,0.9870048419408516,0.007451629213586902
ispE_3_253_B_MM14,0.012425777931202314,6.0,0.007571342692984141,0.01854592626556102,1.0106081956899402,0.006463843581260877
ispE_3_253_B_MM2,0.019335253251662573,5.0,0.007917192229543612,0.017703380016192635,1.0165069866324534,0.006759103933040156
ispE_3_253_B_MM3,-0.015083922102644982,6.0,0.007618543705443703,0.018661544661429694,0.9871224805140879,0.006504140259642435
ispE_3_253_B_MM4,0.026866804264809887,6.0,0.007447205550972761,0.018241853609505723,1.0229368590668872,0.0063578646154256796
ispE_3_253_B_MM5,0.013989591591312292,6.0,0.008610945808925461,0.02109242343462471,1.0119432623087787,0.0073513786196977085
ispE_3_253_B_MM6,-0.015015054807105879,4.0,0.011528585347946489,0.023057170695892977,0.9871812742372463,0.00984224006547661
ispE_3_253_B_MM7,-0.007871601474273194,6.0,0.011255232406113591,0.02756957633141607,0.9932798180287266,0.009608871859844784
ispE_3_253_B_MM8,-0.02267590994955546,6.0,0.003191278160312605,0.007817003120053696,0.9806410116514072,0.002724473543070395
ispE_3_253_B_MM9,0.022782034218931175,5.0,0.0059856398469114395,0.013384297586525413,1.0194495892770195,0.005110089619909756
ispE_3_253_C,-0.00950385882208622,6.0,0.012413307911216497,0.03040627040253408,0.9918863193312759,0.010597549723707859
ispE_3_253_D_MM2-8,-0.0021880081850432654,4.0,0.013724318936638032,0.027448637873276064,0.9981320429894498,0.011716792445277664
ispE_3_253_D_MM3-10,-0.009208310290846638,5.0,0.00837642062421202,0.018730245923869297,0.9921386364636616,0.00715115863609312
ispE_3_253_D_MM4-6,-0.013893060264600169,6.0,0.009583242355682227,0.023474053852848915,0.9881391488858878,0.008181452365885359
ispE_3_253_D_MM7-9,0.0123437782612029,5.0,0.007850989827080844,0.017555346944012087,1.0105381905320594,0.0067025852953856305
ispE_3_253_D_MM9-19,-0.09809028950626886,4.0,0.025248956441182867,0.050497912882365735,0.916257880019532,0.0215556621386464
ispE_3_253_W_MM1,-0.027585503298743246,4.0,0.006738583665648893,0.013477167331297786,0.9764495696914288,0.005752896486161628
ispE_3_253_W_MM10,0.019552372718392406,5.0,0.015030174134159541,0.03360849107763978,1.0166923469216778,0.012831633508326777
ispE_3_253_W_MM11,-0.02687510480385451,6.0,0.011675951307571118,0.02860012296513129,0.9770560545564686,0.009968050050685533
ispE_3_253_W_MM13,0.0018769821326325657,6.0,0.015243657132046486,0.0373391817874515,1.0016024263333636,0.013013889253649007
ispE_3_253_W_MM16,0.00040020042239502046,6.0,0.018128060136965232,0.044404497362052944,1.000341661054903,0.015476375843562588
ispE_3_253_W_MM19,-0.03505126007049222,3.0,0.01163473481346217,0.02015195182950688,0.9700758674373965,0.009932862504474598
ispE_3_253_W_MM2,0.01701542473238296,6.0,0.006461956640412134,0.015828496508999167,1.0145264913237593,0.005516733114090674
ispE_3_253_W_MM20,0.006792201860686825,6.0,0.012237950360214701,0.02997673388003561,1.0057986716729268,0.010447842620697067
ispE_3_253_W_MM3,-0.010470745312113686,6.0,0.009900081799093905,0.02425014881959495,0.9910608642850839,0.008451946079567688
ispE_3_253_W_MM4,0.014978884769886939,5.0,0.011982761072812015,0.026794268316945972,1.0127878465023115,0.010229981178642295
ispE_3_253_W_MM5,0.005265219693312451,6.0,0.021520528114335136,0.05271431287534092,1.0044950490155575,0.018372610137708998
ispE_3_253_W_MM6,0.01292293270000759,6.0,0.010330233485506112,0.02530380096330254,1.0110326290819478,0.008819177273548712
ispE_3_253_W_MM7,0.02257427512548108,5.0,0.006519340634958842,0.014577688828244612,1.0192722201712874,0.005565723257564374
ispE_3_253_W_MM8,-0.005501917843064659,6.0,0.009272276037430402,0.022712345045940018,0.9953028758865357,0.007915972685235986
ispE_3_253_W_MM9,-0.03837043740017256,5.0,0.01828437435421775,0.04088510398208471,0.9672422031921628,0.015609825178881114
ispF_1_32_B_MM10,-0.041327541860818835,5.0,0.008860399543789232,0.01981245568772085,0.9647176495611697,0.007564343477887903
ispF_1_32_B_MM11,-0.03956659532193462,6.0,0.009184489965241826,0.022497313962554878,0.9662210134219624,0.007841027531879497
ispF_1_32_B_MM12,-0.04292732645086563,4.0,0.02025172025232789,0.04050344050465578,0.9633518736647284,0.017289397306477817
ispF_1_32_B_MM13,-0.09448754469952503,3.0,0.003631730766053417,0.006290342206215558,0.9193336328731931,0.0031004988881000836
ispF_1_32_B_MM14,-0.03132390875333958,3.0,0.008323457812230489,0.014416651825439298,0.9732579999683684,0.007105942966144701
ispF_1_32_B_MM2,-0.16291049335844895,5.0,0.013396471743033765,0.029955421476078593,0.8609192596987026,0.011436901141456875
ispF_1_32_B_MM3,-0.09073245385959483,3.0,0.002387546299411284,0.004135351496003399,0.9225394473247337,0.0020383076619571406
ispF_1_32_B_MM4,-0.08324226836741186,4.0,0.020042095162276445,0.04008419032455289,0.9289340049850234,0.01711043515303364
ispF_1_32_B_MM5,-0.11771922676656175,3.0,0.003158139056636886,0.00547005730346273,0.8995001680440213,0.0026961818659836444
ispF_1_32_B_MM6,-0.0902359735825928,4.0,0.009346503150340399,0.018693006300680798,0.9229633048863121,0.007979342217800323
ispF_1_32_B_MM7,-0.05344755190553759,6.0,0.011314008136310196,0.027713546879657245,0.9543704955213761,0.009659050162659857
ispF_1_32_B_MM8,-0.0424362329756398,3.0,0.023594904150628065,0.040867572788605595,0.9637711323796428,0.020143556556464836
ispF_1_32_B_MM9,-0.01656406722897816,6.0,0.010102281879422305,0.0247454358423493,0.9858588438036471,0.008624569317526823
ispF_1_32_C,-0.09363367910742844,4.0,0.003156900960031523,0.006313801920063046,0.9200625991676191,0.0026951248721161004
ispF_1_32_D_MM2-8,-0.0489629599240908,3.0,0.021582296595810454,0.03738163424796453,0.9581991032425283,0.018425343426730304
ispF_1_32_D_MM3-10,-0.04822901698097944,6.0,0.012379488074513695,0.03032342905942797,0.9588256885886438,0.010568676887903814
ispF_1_32_D_MM4-6,0.003731410920483924,5.0,0.013697892308273119,0.0306294183497702,1.0031855983153117,0.011694231375325145
ispF_1_32_D_MM7-9,0.02481822005407781,5.0,0.008474569877017769,0.018949714325083765,1.0211879317711405,0.0072349510945089665
ispF_1_32_D_MM9-19,-0.21667652680719596,5.0,0.013410618429962847,0.02998705442970843,0.8150178596049545,0.011448978519962988
ispF_1_32_W_MM1,-0.07054098324586207,4.0,0.019069591515715037,0.038139183031430074,0.9397774080161356,0.016280184600591514
ispF_1_32_W_MM10,-0.014247499579329997,4.0,0.014324511918519793,0.028649023837039586,0.9878365552268283,0.012229192122688802
ispF_1_32_W_MM11,-0.0651592743358825,5.0,0.0280529761520098,0.06272836164707439,0.9443719067734329,0.0239495235109962
ispF_1_32_W_MM13,-0.09039354875927816,5.0,0.018331783511293755,0.04099111408006262,0.9228287790385614,0.015650299555498973
ispF_1_32_W_MM16,-0.09141647414668208,4.0,0.014478409950536892,0.028956819901073783,0.9219554821918071,0.012360578700573355
ispF_1_32_W_MM19,-0.1620129671877866,3.0,0.008339768377212333,0.014444902552688007,0.8616855001150326,0.00711986770116724
ispF_1_32_W_MM2,-0.10672858097792892,4.0,0.016829999076322252,0.033659998152644505,0.908883155727381,0.014368188829032564
ispF_1_32_W_MM20,-0.015497381257261017,6.0,0.012753414150199833,0.03123935714638033,0.9867695001496997,0.010887906879491644
ispF_1_32_W_MM3,-0.06226577176572949,5.0,0.0121438174377746,0.02715440129721133,0.946842161888523,0.010367479003413756
ispF_1_32_W_MM4,-0.05866714159826496,4.0,0.015896351110889755,0.03179270222177951,0.9499144019722867,0.013571110338039108
ispF_1_32_W_MM5,-0.08263720691679424,5.0,0.010981326646237938,0.024554992864117817,0.9294505609952892,0.009375031699699448
ispF_1_32_W_MM6,-0.060457837857820586,4.0,0.011107678830493394,0.022215357660986788,0.9483856400349829,0.009482901702193817
ispF_1_32_W_MM7,,,,,,
ispF_1_32_W_MM8,-0.03503728844056881,3.0,0.006718852891452645,0.01163739457657704,0.9700877953653827,0.005736051833460872
ispF_1_32_W_MM9,-0.03673214619395861,6.0,0.009835010970708043,0.024090758492909377,0.9686408531446123,0.008396393494848595
ispF_2_123_C,0.03341009063376032,3.0,0.006078332467630312,0.010527980659231207,1.0285230253931694,0.005189223615788601
ispF_3_212_B_MM10,-0.0819989838292832,5.0,0.018130450788782164,0.0405409204264316,0.9299954279198103,0.015478416802482096
ispF_3_212_B_MM11,-0.09962163769099028,5.0,0.012326562001454088,0.027563030564117203,0.9149505299845563,0.01052349258288686
ispF_3_212_B_MM12,-0.11699391926309723,4.0,0.01488079465686519,0.02976158931373038,0.9001193811005183,0.01270410453300039
ispF_3_212_B_MM13,-0.10670699595234208,3.0,0.01052953688888174,0.0182376928717139,0.9089015834006152,0.00898932754634336
ispF_3_212_B_MM14,,,,,,
ispF_3_212_B_MM2,-0.16741480748418133,6.0,0.014657708823440346,0.03590390741571961,0.8570738146924191,0.012513650608125265
ispF_3_212_B_MM3,-0.1936208737595196,6.0,0.010915438140565765,0.026737253763300127,0.8347010440818763,0.009318781043542702
ispF_3_212_B_MM4,-0.21087698453178572,6.0,0.006463111722216973,0.015831325870032196,0.8199690730992135,0.005517719236158158
ispF_3_212_B_MM5,-0.16874459762952898,5.0,0.010194121886651713,0.022794749509471638,0.8559385397690696,0.008702975416062401
ispF_3_212_B_MM6,-0.1293891118644172,5.0,0.018984398333470823,0.04245040518557448,0.8895372968674566,0.016207453061874252
ispF_3_212_B_MM7,-0.14192152895776927,4.0,0.01760232816129517,0.03520465632259034,0.8788380606723215,0.015027545379245147
ispF_3_212_B_MM8,-0.15631787779002304,6.0,0.008069331342604435,0.019765744354828373,0.866547539589557,0.006888988878061623
ispF_3_212_B_MM9,-0.13693814200773555,5.0,0.010538068134553033,0.023563836700384984,0.8830925020648321,0.008996610882973155
ispF_3_212_C,-0.2642187571222066,6.0,0.02199704213846769,0.053881529089745944,0.7744298750529851,0.018779422012586113
ispF_3_212_D_MM2-8,-0.17478262395986954,5.0,0.016560661066320283,0.03703076389662631,0.8507837265052318,0.014138248270569394
ispF_3_212_D_MM3-10,-0.15381637453736885,5.0,0.0131292535848775,0.029357903509618893,0.8686831351369829,0.01120877035324209
ispF_3_212_D_MM4-6,-0.17368881186781324,6.0,0.007647232757171785,0.018731818199367808,0.851717541094934,0.006528632816694022
ispF_3_212_D_MM7-9,-0.07636370141142268,3.0,0.009233515014152729,0.015992917136962586,0.9348064086879946,0.007882881435549367
ispF_3_212_D_MM9-19,-0.06268558806550402,3.0,0.014886120211555708,0.02578351653399245,0.9464837542711898,0.01270865109150379
ispF_3_212_W_MM1,-0.22426252363616306,5.0,0.02470189690848615,0.05523512066056693,0.8085415054233084,0.02108862380840863
ispF_3_212_W_MM10,-0.21770724012996104,6.0,0.008918244559241747,0.021845148571494544,0.8141379140040708,0.007613727206376001
ispF_3_212_W_MM11,-0.2506668175987031,6.0,0.011503466779779587,0.02817762388351713,0.7859995029056254,0.009820795719050904
ispF_3_212_W_MM13,-0.16768716656827876,5.0,0.014723606231252472,0.03292298440702002,0.8568412949678563,0.012569908864260316
ispF_3_212_W_MM16,-0.1713686602422545,6.0,0.012060913076711964,0.029543082870005455,0.8536983122474955,0.010296701488269736
ispF_3_212_W_MM19,-0.0812412563991737,4.0,0.018657098040070517,0.037314196080141034,0.9306423186740745,0.015928028660360794
ispF_3_212_W_MM2,-0.14442835771900536,5.0,0.026233552393946244,0.05866000644416615,0.8766979186057564,0.02239623619366868
ispF_3_212_W_MM20,-0.017018973503835327,5.0,0.008480707696273779,0.01896343890617381,0.9854704790017824,0.007240191103475627
ispF_3_212_W_MM3,-0.27541513348996616,6.0,0.011135212452963276,0.027275588687245056,0.7648712500570268,0.009506407840548344
ispF_3_212_W_MM4,-0.22417100850677227,6.0,0.013783061458025195,0.03376146766558287,0.8086196341655523,0.011766942396906104
ispF_3_212_W_MM5,-0.17652566752589074,3.0,0.02431091839346139,0.04210774583613587,0.8492956468576781,0.02075483572520702
ispF_3_212_W_MM6,-0.20518042316755117,6.0,0.01297652442780259,0.03178586348287779,0.8248323692281269,0.011078381672969458
ispF_3_212_W_MM7,-0.2168045783679103,6.0,0.003193610578082741,0.00782271635345753,0.8149085388025081,0.0027264647861356813
ispF_3_212_W_MM8,-0.22502887459291612,6.0,0.01704064508312422,0.041740885341521365,0.8078872525498528,0.014548022564500227
ispF_3_212_W_MM9,-0.23424841104274696,6.0,0.010904963717373137,0.02671159677112821,0.8000163049623581,0.00930983876792971
ispG_1_9_B_MM10,0.1387468611630922,4.0,0.00462883661247867,0.00925767322495734,1.1184516464669056,0.0039517529505038165
ispG_1_9_B_MM11,0.01811828389142284,3.0,0.026039588390038296,0.04510189009972699,1.0154680296195757,0.022230644299008066
ispG_1_9_B_MM12,-0.23755763018895068,5.0,0.01412758157199715,0.031590232752658966,0.7971911422660511,0.012061067787555299
ispG_1_9_B_MM13,,,,,,
ispG_1_9_B_MM14,0.03339077963867794,4.0,0.009350970513573397,0.018701941027146795,1.0285065391163395,0.00798315611691039
ispG_1_9_B_MM2,0.015602571626914256,5.0,0.009044402787715851,0.020223899449221244,1.0133203034853047,0.00772143162399551
ispG_1_9_B_MM3,,,,,,
ispG_1_9_B_MM4,0.013099564980350203,6.0,0.00844829391161256,0.02069400928051254,1.0111834244531037,0.0072125186492726315
ispG_1_9_B_MM5,0.044951787688476304,4.0,0.02863273915537999,0.05726547831075998,1.0383764592488467,0.024444481607591075
ispG_1_9_B_MM6,,,,,,
ispG_1_9_B_MM7,,,,,,
ispG_1_9_B_MM8,0.11855525095154272,3.0,0.005531958330102344,0.009581632893091142,1.1012135665973752,0.004722770424454431
ispG_1_9_B_MM9,,,,,,
ispG_1_9_C,-0.002576374044833551,6.0,0.0102197865394927,0.025033262301920958,0.9978004853950072,0.008724885968557302
ispG_1_9_D_MM2-8,,,,,,
ispG_1_9_D_MM3-10,0.05847461358429836,4.0,0.011152313985656043,0.022304627971312087,1.0499212320733835,0.009521007844379672
ispG_1_9_D_MM4-6,0.0296661955823762,3.0,0.009746758602705364,0.016881881108994728,1.0253267690647871,0.00832105025315729
ispG_1_9_D_MM7-9,0.004412127173581574,6.0,0.0020769729425334747,0.0050875239187739415,1.003766742712239,0.001773163462207011
ispG_1_9_D_MM9-19,-0.20548584376293139,4.0,0.013528222854728695,0.02705644570945739,0.8245716240690333,0.011549380342595453
ispG_1_9_W_MM1,0.019702623371640415,5.0,0.010002569136508906,0.022366424538875287,1.0168206196415848,0.00853944206871692
ispG_1_9_W_MM10,0.04532216510830395,5.0,0.0067515776502284275,0.015096986581279063,1.0386926596646615,0.0057639897740004225
ispG_1_9_W_MM11,0.009419434903759988,5.0,0.012660920573612067,0.02831067906032221,1.008041605869748,0.010808942812538408
ispG_1_9_W_MM13,0.00884736354505311,3.0,0.02634836880426256,0.04563671346554558,1.0075532143215187,0.022494257819018468
ispG_1_9_W_MM16,-0.04656908769719008,4.0,0.013189218376229852,0.026378436752459704,0.9602428115061299,0.011259963787141697
ispG_1_9_W_MM19,-0.17718662433816249,5.0,0.018978794554983035,0.04243787475594494,0.8487313715868663,0.016202668976794777
ispG_1_9_W_MM2,0.008280758769566155,5.0,0.010679269291124631,0.023879572084980667,1.0070694897313561,0.009117157822476723
ispG_1_9_W_MM20,-0.21783397044836092,4.0,0.011844368176148382,0.023688736352296763,0.8140297211790518,0.010111831720472841
ispG_1_9_W_MM3,0.013822981608824383,4.0,0.007839035236350269,0.015678070472700537,1.0118010232225891,0.006692379363928845
ispG_1_9_W_MM4,-0.009155920076832424,5.0,0.009182098418106398,0.020531796238979192,0.9921833632924829,0.007838985808604319
ispG_1_9_W_MM5,-0.015684741584877804,6.0,0.011072804334496714,0.027122720641194812,0.9866095459777441,0.009453128477517734
ispG_1_9_W_MM6,0.02971518162653833,5.0,0.005722973076196906,0.012796956831777366,1.0253685896691327,0.004885844464361992
ispG_1_9_W_MM7,0.0113116121960898,5.0,0.007308617628285354,0.016342565838399343,1.0096570046888989,0.00623954865868879
ispG_1_9_W_MM8,0.021510862780030143,6.0,0.009476052465086097,0.02321149331530364,1.0183643586014042,0.008089941690117388
ispG_1_9_W_MM9,0.04328544542702717,3.0,0.0206148528272562,0.03570597248736265,1.0369538614128204,0.017599412617998734
ispG_2_61_C,,,,,,
ispG_3_244_B_MM10,0.06109744679447112,3.0,0.009194150312323983,0.015924735473370397,1.052160410023419,0.007849274810468222
ispG_3_244_B_MM11,0.06515695951715864,4.0,0.010852242063078785,0.02170448412615757,1.0556261170082455,0.009264828980297223
ispG_3_244_B_MM12,0.05191991807924921,3.0,0.008147135641511748,0.014111252867253605,1.0443253254838307,0.00695541234328828
ispG_3_244_B_MM13,0.05644510134441486,5.0,0.01441592306869467,0.032234983940008656,1.048188586993533,0.01230723209528984
ispG_3_244_B_MM14,0.011208659360585812,3.0,0.007274773846495967,0.012600277915704287,1.0095691112924525,0.006210655380368733
ispG_3_244_B_MM2,0.02742610504731272,6.0,0.0073987650643665605,0.01812319913442841,1.0234143480565647,0.006316509767135325
ispG_3_244_B_MM3,0.043706155498958926,5.0,0.015442901089200513,0.034531376605257895,1.0373130320656754,0.01318398877572565
ispG_3_244_B_MM4,0.047209279927500764,3.0,0.007480861218354098,0.01295723171456091,1.0403037365245782,0.006386597295796559
